lr-AdamW,step,train/loss,epoch,val/loss,val/CER,val/IER,val/DER,val/SER,train/CER,train/IER,train/DER,train/SER
1.0000000000000002e-06,7289,,,,,,,,,,,
,7289,0.08728164434432983,60,,,,,,,,,
1.0000000000000002e-06,7299,,,,,,,,,,,
,7299,0.0679037794470787,60,,,,,,,,,
1.0000000000000002e-06,7309,,,,,,,,,,,
,7309,0.11160153895616531,60,,,,,,,,,
1.0000000000000002e-06,7319,,,,,,,,,,,
,7319,0.0593804270029068,60,,,,,,,,,
,7319,,60,0.7833594679832458,13.912272453308105,3.300841808319092,1.3291980028152466,9.282233238220215,,,,
,7319,,60,,,,,,2.84627628326416,1.30437171459198,1.03937828540802,0.5025263428688049
1.0000000000000002e-06,7329,,,,,,,,,,,
,7329,0.07430042326450348,61,,,,,,,,,
1.0000000000000002e-06,7339,,,,,,,,,,,
,7339,0.11061450093984604,61,,,,,,,,,
1.0000000000000002e-06,7349,,,,,,,,,,,
,7349,0.10230672359466553,61,,,,,,,,,
1.0000000000000002e-06,7359,,,,,,,,,,,
,7359,0.06488088518381119,61,,,,,,,,,
1.0000000000000002e-06,7369,,,,,,,,,,,
,7369,0.05711408704519272,61,,,,,,,,,
1.0000000000000002e-06,7379,,,,,,,,,,,
,7379,0.09221304208040237,61,,,,,,,,,
,7379,,61,0.781162679195404,13.934426307678223,3.145768642425537,1.3291980028152466,9.45945930480957,,,,
1.0000000000000002e-06,7389,,,,,,,,,,,
,7389,0.06363411247730255,61,,,,,,,,,
1.0000000000000002e-06,7399,,,,,,,,,,,
,7399,0.0769585445523262,61,,,,,,,,,
1.0000000000000002e-06,7409,,,,,,,,,,,
,7409,0.07486553490161896,61,,,,,,,,,
1.0000000000000002e-06,7419,,,,,,,,,,,
,7419,0.08350931853055954,61,,,,,,,,,
1.0000000000000002e-06,7429,,,,,,,,,,,
,7429,0.11929436028003693,61,,,,,,,,,
1.0000000000000002e-06,7439,,,,,,,,,,,
,7439,0.05277667194604874,61,,,,,,,,,
,7439,,61,0.781532347202301,13.801506042480469,3.256535291671753,1.373504638671875,9.171466827392578,,,,
,7439,,61,,,,,,2.943679094314575,1.3723444938659668,1.0155349969863892,0.5557995438575745
1.0000000000000002e-06,7449,,,,,,,,,,,
,7449,0.06918399035930634,62,,,,,,,,,
1.0000000000000002e-06,7459,,,,,,,,,,,
,7459,0.04557158797979355,62,,,,,,,,,
1.0000000000000002e-06,7469,,,,,,,,,,,
,7469,0.08736354112625122,62,,,,,,,,,
1.0000000000000002e-06,7479,,,,,,,,,,,
,7479,0.06953080743551254,62,,,,,,,,,
1.0000000000000002e-06,7489,,,,,,,,,,,
,7489,0.05669694393873215,62,,,,,,,,,
1.0000000000000002e-06,7499,,,,,,,,,,,
,7499,0.10074727237224579,62,,,,,,,,,
,7499,,62,0.7803313732147217,13.956579208374023,3.190075397491455,1.373504638671875,9.392999649047852,,,,
1.0000000000000002e-06,7509,,,,,,,,,,,
,7509,0.06272915750741959,62,,,,,,,,,
1.0000000000000002e-06,7519,,,,,,,,,,,
,7519,0.07689950615167618,62,,,,,,,,,
1.0000000000000002e-06,7529,,,,,,,,,,,
,7529,0.10876345634460449,62,,,,,,,,,
1.0000000000000002e-06,7539,,,,,,,,,,,
,7539,0.06283076107501984,62,,,,,,,,,
1.0000000000000002e-06,7549,,,,,,,,,,,
,7549,0.0882793739438057,62,,,,,,,,,
1.0000000000000002e-06,7559,,,,,,,,,,,
,7559,0.08866214007139206,62,,,,,,,,,
,7559,,62,0.7803062796592712,13.867966651916504,3.190075397491455,1.3513513803482056,9.326539993286133,,,,
,7559,,62,,,,,,2.919848680496216,1.3498451709747314,1.0306158065795898,0.5393877029418945
1.0000000000000002e-06,7569,,,,,,,,,,,
,7569,0.08323893696069717,63,,,,,,,,,
1.0000000000000002e-06,7579,,,,,,,,,,,
,7579,0.09054753929376602,63,,,,,,,,,
1.0000000000000002e-06,7589,,,,,,,,,,,
,7589,0.11662835627794266,63,,,,,,,,,
1.0000000000000002e-06,7599,,,,,,,,,,,
,7599,0.07616753876209259,63,,,,,,,,,
1.0000000000000002e-06,7609,,,,,,,,,,,
,7609,0.10947811603546143,63,,,,,,,,,
1.0000000000000002e-06,7619,,,,,,,,,,,
,7619,0.04596473649144173,63,,,,,,,,,
,7619,,63,0.7818759083747864,13.73504638671875,3.234381914138794,1.3291980028152466,9.171466827392578,,,,
1.0000000000000002e-06,7629,,,,,,,,,,,
,7629,0.05885149538516998,63,,,,,,,,,
1.0000000000000002e-06,7639,,,,,,,,,,,
,7639,0.06954807788133621,63,,,,,,,,,
1.0000000000000002e-06,7649,,,,,,,,,,,
,7649,0.10155055671930313,63,,,,,,,,,
1.0000000000000002e-06,7659,,,,,,,,,,,
,7659,0.0820419192314148,63,,,,,,,,,
1.0000000000000002e-06,7669,,,,,,,,,,,
,7669,0.1067909300327301,63,,,,,,,,,
1.0000000000000002e-06,7679,,,,,,,,,,,
,7679,0.11640340089797974,63,,,,,,,,,
,7679,,63,0.7799288034439087,13.867966651916504,3.145768642425537,1.3513513803482056,9.370845794677734,,,,
,7679,,63,,,,,,2.9555296897888184,1.3842875957489014,1.063990592956543,0.5072513818740845
1.0000000000000002e-06,7689,,,,,,,,,,,
,7689,0.07564596831798553,64,,,,,,,,,
1.0000000000000002e-06,7699,,,,,,,,,,,
,7699,0.08305373042821884,64,,,,,,,,,
1.0000000000000002e-06,7709,,,,,,,,,,,
,7709,0.09299286454916,64,,,,,,,,,
